Title,Date,User,Body,Rating 
Great Podcast,04/15/2016,SentientEgg,Well produced and compelling. Even the stories I don't think I'll have any interest in are riveting and intriguing due to the production values.,5
Lack of research and empathy,04/15/2016,raterkater,Kelly McEvers seems to do little research on the topics she is reporting. She also lacks empathy for people who are struggling. I downloaded three episodes at one time to take with me to work. I gave each one a fair shot before giving this review. I have deleted the three I downloaded and will not be downloading anymore. I was very dissapointed with NPR for allowing this garbage to be aired and to have their name attached to it.,1
Brilliant concept and successful execution,04/15/2016,93cs,I love this podcast. It takes on interesting topics in an investigative manner that connects listeners with the story. NPR never fails to impress me - They tell the news of the people.,5
"Riveting, Illuminating, Heartbreaking",04/15/2016,Shamukillerchick,"Riveting, Illuminating, Heartbreaking. In depth reporting, beautifully done.",5
Love it.,04/15/2016,Peeved about this nickname,Well done.,5
Very Insightful,04/15/2016,KLJ25,"Let's you learn deeply about news stories in the USA that you may not have otherwise. My favorite so far was ""Bikers""",5
Another example of stellar journalism by NPR,04/15/2016,gjcope,"NPR continues its tradition of producing quality programming with its newest podcast, Embedded. In a day and age where the public's collective attention span is comparable to that of a gnat, Embedded returns us to the days of honest-to-goodness investigative journalism. Instead of a 2-minute story, we are taken deeper into the story. We feel the tension and even fear that the reporters feel. Much of that immersion is due to the outstanding sound and music editing. We, the listeners, become embedded.",5
Great new show!,04/15/2016,jgrannis,So far so good! Great new addition to my weekly podcast routine!,5
Great podcast!,04/15/2016,o1t1w9b4,I found this podcast when I was looking for something similar to Serial. It's awesome - though I wish the episodes were even longer. I really admire Kelly McEvers for her bravery in reporting. She does a great job.,5
Loving This New Show!,04/15/2016,Newer Listener,"Really great work here.
In a weird way, kind of a cross between Invisibilia and Criminal.",5
Very Interesting and Informative,04/15/2016,Jakeb Jones,"This is now my favorite NPR podcast, beating out Planet Money for the number one spot. Very in depth, unbiased reporting about major news stories. Love every second of it, and can't wait for every new episode!",5
My new favorite Podcast.,04/14/2016,Rus-t182,I have been on the edge of my seat through all the first three episodes. I listen to them as soon as they are released. It is fascinating to hear first hand eyewitness accounts of these dangerous situations. Keep it up!,5
Very good,04/14/2016,Palchez,"Very immersive style, atmospheric music that adds to the drama. Love it.",5
More please!,04/14/2016,BorrowingEarth,"Ack! I want more! I just devoured the first batch of episodes, and I can't wait for more to come! This podcast is second only to Serial, you know, because it's Serial. Bottom line, bring me more Embedded!",5
This is my new favorite podcast,04/14/2016,Caleb Duren,Very informative and in-depth reporting on exciting and interesting topics,5
Incredible,04/14/2016,Saraser,This reporter is top notch. That podcasts are captivating with great topics. I wish there was a new one everyday.,5
Fantastic,04/14/2016,Du fuq?,Wonderful podcast. Riveting stories. Well done. Thanks for this. Keep it up.,5
Riveting...,04/14/2016,S-in-la,Really great stuff... looking forward to more,5
Great Show!!!,04/14/2016,Hungry - I am,"Keep up the great work, this show is insightful and refreshing",5
Excellent,04/14/2016,Ckbailey81,Well done and insightful.,5
Off to a good start,04/14/2016,Acs3308,I've enjoyed the first two episodes. A This American Life / Our America with Lisa Ling feel.,5
Getting an inside look at the world,04/14/2016,C14martin,I highly recommend this well done podcast. Stories from American and beyond.,5
Fantastic,04/14/2016,Oreos2,Outstanding in-depth reporting that is informative. Great program. Keep them coming.,5
Riveting!,04/14/2016,Mloughlin125,Kelly McEvers has done a fantastic job with this long form format.,5
I trust Kelly and her team to get the story,04/14/2016,JoOsBoXX,"I have always respected Kelly McEvers' reporting from far-away and tough locations. I knew this podcast would be exceptional and it is. It is balanced, thoughtful and thought-provoking. I look forward to more.",5
Long form rocks,04/14/2016,nickwobbs,This show is great!,5
"Gripping, satisfyingly soul-crushing",04/14/2016,TwoEffs38,"Not everyone lives to feel a range of emotions throughout their day like I do, but this podcast is well worth your entire capacity empathy in a day. A fantastic appreciation for humanity in what would otherwise be a snippet in a local paper. The stories told have familiar themes yet they are fresh and raw. So far I've found myself tearing up at every episode. The only change I would make would be to soothe the listener's sense of guilt by sharing a way to take action.",5
Enlightening and disheartening,04/14/2016,hidgrub,Every episode thus far has had me transfixed and so aware of how unaware I was of some of the details- humanizing events that are tragic and profound.,5
1st review I've ever written,04/15/2016,ppllaaiidd,"Short and sweet, Kelly does a terrific job enlightening us as to the issues in the world that actually are newsworthy. I've been a fan of Kelly's for years and I'm glad she's expanding her reporting!",5
Foreign Dispatch reborn,04/15/2016,AppleDVG001,"Embedded seems to be a reboot of NPR's Foreign Dispatch podcast, which has been sorely missed all these years. Thanks for bringing the concept back!",5
One of my new favorite podcast!,04/15/2016,mgome021,"This is a great podcast, very well produced! Kelly fills that void that I feel after hearing a story on the news but it lacked the details... Please keep it up!",5
Enlightening and affecting,04/14/2016,Jess Cohen,Absolutely love this podcast. It's so engrossing. I hang on Kelly McEvers' every word; she does an excellent job of drawing you in and keeping you interested. Her reporting and background research are thoroughly done and the production team does an amazing job as well. I'd definitely recommend this podcast to anyone who loves a good story!,5
Bite Sized Serial,04/14/2016,xXMr.MentosXx,"Its like Serial, just bite sized with everything contained in a single episode. I love it.",5
Top notch journalism,04/14/2016,David StL,I come away from each episode feeling like I've lived the event at hand.,5
Think Outside of Your Box,04/14/2016,Matt Lafleur,This podcast is an uncomfortable shot of brutal empathy. And it hurts so good.,5
Every single episode rivets me to the podcast,04/14/2016,MaryInFennv,"Just finished The Capital about El Salvador, the gangs, the killings. Other podcasts I can dip in & out, listening with half an ear. Not this one. And every time, I end so much more informed and empathetic. Awesome.",5
Real Journalism,04/14/2016,Vconmrtnz,As a Salvadorian American the latest episode really broke my heart. Thank you for bringing light to what is actually going on and why. It is the poor that have and continue to suffer because of political greed.,5
Amazing,04/14/2016,spthomas10,Listening to this gives me an empathy for different people across the world who I have never met. I'm grateful for this learning and growing - it's something I haven't experienced with any other podcast I've subscribed to yet.,5
Brillant,04/14/2016,srs65,"Love the all the episodes, easily one of the best podcasts out there.",5
ALL,04/14/2016,fcostrander,"This is a fantastic podcast series - very raw, very true. Thank you for reporting!",5
Much Love for Embedded,04/14/2016,Better than Serial,I love this podcast more than Serial! I didn't think that was possible. Such fabulous reporting from a great perpective about news stories that I may have heard of but didn't pay much attention to. I love that Kelly asks the tough questions we all want to know the anwer to. Looking forward to hearing many more!,5
"Kelly McEvers = fearless, peerless",04/14/2016,Ameese1,"When I heard Kelly McEvers was going to stop being a war correspondent, I breathed a sigh of relief on her behalf. Somehow, she managed clear, concise, intriguing reporting while showing very little regard for her own safety - at least as far as listeners could tell. Now, listening to Embedded, I'm back to holding my breath. Throughout each episode, I feel like I'm right there with her - her narrative creates such vivid imagery. And I come away with far more insight into the subject than I ever thought possible. I'm consistently amazed at her fearlessness AND talent. Much, much kudos to Kelly and her team for the incredible work they do.",5
What news should be,04/14/2016,jhouchin2,"This is the best reporting I have heard in a long time. In-depth and muddy, no easy answers just well informed grey areas of an issues. I have listened to the first three episodes, and actively listened each time, and can’t wait for more.",5
Brought me back to the world of Podcasts,04/14/2016,Rockaholikc,"This podcast is so good that reminded me how much I used to love listening to podcast while at work, driving, gym and road trips.

Back into them again because of this.",5
Great!,04/14/2016,Amy Marie Regan,"Great podcast done with care, excited to see the future!",5
Interesting In-depth Reporting,04/14/2016,Angelus.tk33,This podcast really helps to tell stories that are usually just a blurb on a news report,5
Excellent podcast!,04/14/2016,Arlynn15,"It delivers a great humanizing side to news stories that otherwise could just feel cold and factual. 'The Capital' really hit me hard, because I spent a large part of my childhood in El Salvador. I can both understand and visualize the language, the area, and the culture of the people involved. I still know missionaries and nationals that live there; it's pretty intense. I definitely recommend Embedded",5
Solid journalism,04/14/2016,Dffujnbkop,"Good long form reporting, and thankfully without the snarky over produced sound production that's been in fashion.",5
Great! Highly Recommend!,04/14/2016,Nctd,Great!,5
Great podcast!,04/14/2016,Mad_Brown,Kelly succeeds in giving listeners that truly 'embedded' sense of being a part of the story. Bravo.,5
Interesting and Captivating Journalsim,04/14/2016,Mrdonfrye,Great podcast that delves deeper in to interesting stories. The on site reporting really gets you involved with the story and the issues below the normal headlines. Production quality is great and Kelly's delivery makes it a very great listening experience. I've found the first 2 episodes fantastic.,5
Amazing reporting. keep it up.,04/13/2016,Dchustle,Great podcast,5
New podcast!,04/13/2016,Rannon g,Loving this new podcast!,5
Intelligent and Thought Provoking,04/13/2016,JUTibbetts,"NPR has done it again! I would recommend this podcast to anyone. The news glosses over the most interesting and important aspects of a story. Embedded digs into the story behind the headlines. Keep up the great work, Kelly.",5
My Fave New Podcast,04/13/2016,Cindy D D,"I’m an admitted news junkie. I’m curious about the world around me, particularly the people behind the events. I love Embedded. It provides in-depth coverage of fascinating stories, which are covered only at the surface level if at all in other media outlets. I’m hooked. Keep up the good work!",5
Keeping It Real,04/13/2016,JustCazza,"It you like This American Life and Serial, this is your next podcast subscription. Compelling stories that make you see things in a different light.",5
Great Podcast,04/13/2016,polarbeach,Super interesting and well produced. An awesome listen,5
This is why I love NPR,04/13/2016,Kenstir Runo,"Kelly McEvers and the team give a story the time it deservesl The people in The House are not just drug addicts, but people with a story, and the story is told well.",5
"Insightful, well put together",04/13/2016,skboiler33,Presented in a great manner with in depth reporting. The speaker is fun to listen. The material is real and interesting.,5
Excited to see what's next!,04/13/2016,E.K.L.,Offers a good in-depth perspective on current events.,5
Great- but gut wrenching,04/13/2016,h2x,I listened to the biker episode first and it was fascinating. But the first episode... it sticks with you.,5
Cognitive candy!,04/14/2016,Sonia Hannah,"this podcast has made a huge splash and has shown its diversity in stories in just the first 4 shows, after listening I can feel myslef becoming more empathetic and aware. I’ve sent this out to my friends and family in efforts to get them into podcasts. This is an excellent Podcast for A soak in the tub or the daily commute. I’m a huge fan of everything NPR and especially Kelly McEvers reporting, I have not been let down in the least bit.. This is my first review I’ve written among hundreds of podcast I’ve listened to. I hope that speaks volumes. Thank you so much NPR, just another reason to contribute, keep up the great work.",5
Enlightening,04/14/2016,Steph MD,"While often painful and frustrating, a wonderfully unique perspective on the hidden worlds around us. My new favorite podcast.",5
Brilliant Reporting,04/14/2016,Bethkuj,"This is how news reporting should be, in depth and thought provoking. I am hooked.",5
Interesting stories,04/14/2016,Me gals,Great reporting of interesting stories,5
Good stuff here,04/14/2016,nybloke,Excellent reporting. So very well done! Edge of your seat exciting.,5
Great!,04/14/2016,Falcheetah,"Great podcast! Very Vice-like. Thanks NPR, keep the great episodes coming! Love hearing the new one every week!",5
Well Worth the Listen,04/14/2016,Brown Pants (MI),"Great in-depth coverage in a short, yet captivating, story. Delivered in typical NPR fashion.",5
Fresh & Worthwhile,04/14/2016,glocalb1,"Best new podcast in the news story genre. Seriously thought-provoking. Interesting. And lives up to its title: ""Embedded"" draws you into the story, makes the listener feel they are there. Quite a feat for an audio only format (and indeed if it were done on video, they probably would not be able to get access to many of the interviewees that are crucial to the story). Be prepared to become riveted into the story yourself as you start listening. I hate reality TV, but love this journalistic format that covers serious stories in an in-depth way, going beyond where others have tried (ABC 24 Hours, CBS 60 Minutes, etc).",5
Fantastic,04/14/2016,jeddmax,What NPR can do when it's not worried about appealing to everyone all at once.,5
Great,04/14/2016,Kgailey,"Very enjoyable,not too long,and definitely get something out of it",5
If you need a fix...,04/11/2016,cnf5004,"Are you a Serial junkie? Do you live in fear of how long it will be until next season? Fear not... Embedded will give you your fix. And better yet, not leave you hanging. This is by no means a replacement for Sarah Koenig, but perhaps just as good. Give it a try, I dare you.",5
Great!,04/11/2016,EmAdeleGale,Only way to improve: 1 hour episodes!!!,5
Love this podcast,04/11/2016,Eeeelllliiiiizzzz,I am really enjoying the content and vibe of this podcast.,5
Couldn't ask for a better Podcast!,04/11/2016,Bolynnation,Podcast is amazing a look everyday to see if they posted a new story yet!,5
Interesting and informative,04/12/2016,KatieBellesMom,"Both episodes so far were engaging and told with honesty

Keep going",5
Love it!,04/12/2016,Wombat4088,Amazing tellings of some very interesting situations!,5
Well done,04/12/2016,Gms0712,Great story telling by Kelly McEvers!,5
Intense in depth news stories,04/12/2016,Stormlit,"Very excellent news stories. The host goes as deep as she can into each story, and tries to get every perspective of the people involved.",5
Great first episode,04/12/2016,Rossyduncan,Really looking forward to what's on the next episode. Great insight and excellent story,5
Another NPR Hit,04/12/2016,Schow-Stopper,Add Embedded to the list of great Podcasts. Fascinating stories.,5
Excellent Investigative Reporting,04/12/2016,Kweezen,Very high quality podcast. Kelly McEvers is able to get inside the real story with her style and tenacity. She describes the story below the surface in a engaging and personal way. Love it.,5
Amazing!,04/12/2016,L2Develop,Great content all the way around!,5
Thoughtful and gripping,04/12/2016,Eec10,Very well done,5
Been looking for something like this!,04/12/2016,Jfalke,"I have been looking for a podcast that goes deep into the news. I want to hear more about the background, the why, and who has been involved into why we are where we are on so many topics! Thanks for doing this.",5
Fantastic,04/12/2016,Whamp7,Great long form compelling storytelling,5
Wonderful reporting,04/12/2016,Julia88Henry,Can't wait to hear more episodes!,5
Better than serial season 2,04/12/2016,Suzmcdooze,Love the in depth look at stories that only get a few seconds of air-time on average news stations. Really tells the story of the people.,5
Im hooked!!!,04/13/2016,Xcells78,"Great listening, Heard the 1st few episodes of this and now waiting for new ones, Thanks NPR on another great Podcast...",5
Great Job,04/13/2016,K1d_K,Love expanded news stories and these guys do it pretty good so far. Keep up the good work.,4
Great podcast!,04/13/2016,Tutts_3,"Love it! As a mail carrier, I walk outside alone up to 8 hours a day. Podcast makes the time fly. Embedded is now my instant favorite! Hub's commercial for sponsorship is marketing genius. Can't wait till the next episode comes out on Thursday. NPR really has it going on.",5
Amazing new podcast for story lovers,04/11/2016,Ratingsoidontgetbothered,"Found this on accident having caught up on my usual podcasts... So happy to have stumbled upon it!! If you like TAL, Mystery Show, 99% Invisiblia, then give this a listen. Kelly tells the stories in a compelling and relatable way, asking the questions you would ask and reacting in a similar way too. My only gripe is that I found it too soon and I'm caught up again already... Now I have to wait for it every week!!!!!",5
So good!,04/11/2016,Usmcwiv,Amazing podcast,5
Brilliant,04/11/2016,ASUNNP,"It's only been on for two weeks, and I already was impatient waiting for the next episode! Kelly McEvers does a great job of telling the story and allowing the listener to hear both sides. I really appreciate her unbiased reporting in this day and age. Fantastic journalism! Can't wait for more.",5
Really great investigative journalism,04/11/2016,LaColl,This is done in the same style as Criminal and the stories are equally engaging. Only two podcasts have been released so far and I can't wait for more.,5
NPR does it again,04/11/2016,RachelUP,"I really enjoy this podcast. It's a little Serial- or TAL-esque, as they take a story and really unpack it. Can't wait for more.",5
LOVE LOVE LOVE this podcast,04/11/2016,Not Hayley,"This kind of content is exactly the kind of thing that keeps my faith in true journalism alive. Kelly is down to earth and touching, she gives these stories the human element that similar podcasts could never quite grasp. This show is an inspiration to any aspiring journalist.",5
Exploitative,04/11/2016,Pills and lotion,Somehow this lacks humility. The pleasure the host takes in getting a good sound bite defeats the purpose of cultivating compassion.,1
Engaging,04/11/2016,dragonchaser22,Interesting and engaging,5
Love Kelly McEvers,04/11/2016,Deels FL,Kelly does a great job. I think it is well edited.,5
Love,04/11/2016,ComedianMikeBaldwin,I love being Embedded!,5
My Serial fix,04/11/2016,Lcibene,Love this podcast. It's been my life raft after the conclusion of Serial's second season.,5
Love the deep look at interesting stories in the news,04/11/2016,Yummlisiouc,I love this podcast! The only problem is that it’s new and there are only 2 episodes. I want more! it takes an deep dive into the stories we just get to see the tip of in a news bit. They go straight to the source to get the story from the people who are actually involved in the issues. I will be looking forward to the new issue each week.,5
Love this podcast!,04/11/2016,Sbrown8787,Absolutely love this podcast! Love the stories! Keeps me waiting for the next one!,5
Brilliant Journalistic Storytelling,04/11/2016,Book D,Moving and insightful work -- largely free of judgement -- incredible job of letting the stories tell themselves to the extent possible.,5
Engrossing and Fresh,04/11/2016,Katieniekamp,"Though a new series, this podcast immediately found its voice. The host manages to strike a personal connection with each interview while still giving an unbiased report on the situation. I love this style of reporting because you really get up close and personal. The reporter asks questions to the subjects the way I would if I were there, rather than a detached bystander like many reporters. I love it already and look forward to many more reports to come!",5
I love this podcast,04/11/2016,Former NPR Producer,"This is the kind of deep, interesting reporting we need in the world. Keep it up Kelly and team!",5
So far... Big fan!!!,04/11/2016,Oh-My-Effin-Ga,"Interesting stories... Sad, intriguing, engrossing. Looking forward to more! Makes me wish there was already a season or two to listen to.",5
Excellent,04/11/2016,k8wma,"Great new podcast, blend of news and storytelling.",5
Great!,04/11/2016,Altthenicknameaaretakrn,Awesome stories with a good amount of detail!,5
Great!,04/11/2016,Carolina .08,Love it!,5
Compulsory listening,04/09/2016,Anna Fifield,I loved listening to Kelly McEvers' reporting from the Middle East so I was thrilled to discover she's applying that same tenaciousness and intrepidness in the U.S. I love that she's returning to stories after they're no longer in the news to dig into the back story. Slices of American life that I don't hear anywhere else on radio. Bravo Kelly.,5
So far...,04/09/2016,WisdomSeed,"I didn’t really care about the plights of white drug addicts. I still don’t but it was good to know that they are what they are. The episode on the shooting at Waco was really good. Not that I care anymore about white dudes playing motorcycle games, but it was sad to hear how the dude lost his friends. I suppose it is adding the humanity to stories that fly through the news cycle, that makes the podcast really worth it. While not getting all Serial about it, it is nice to see a good amount of time devoted to telling stories that take a while to work on.",5
Awesome!,04/09/2016,skolie,wish it was a bit longer but love it!,5
Incredible,04/09/2016,arielatte,"This review will be short and sweet. McEvers and her team do a marvelous job getting the people inside the story to explain their side. The context is outstanding and the lack of judgment is important. Thank you, NPR, for making time to for this type of reporting and storytelling. This is how we understand one another.",5
Diamond in the Rough,04/09/2016,ksrogers73,"Every long form news podcast should aspire to this level of storytelling. After only two episodes, it's quickly becoming my favorite.",5
👌🏼,04/09/2016,Izzy529,Great ! Keep these good podcasts coming NPR!,5
My new favorite show!,04/09/2016,danawilliams01,Love the fair and balanced reporting.,5
great experience,04/09/2016,a915a,good knowledge,5
So far so great!,04/10/2016,Hipsterdufus,"It's like a really cool extended NPR story, but they can actually swear! OMG",5
Amazing!,04/10/2016,SFTX1914,"Love this podcast. It's researched and presented in such an engaging way, and I can't wait for the next episode!",5
Review,04/10/2016,Ark-and-spark,"Excellent show, where have you been?",5
Amazing Start!,04/10/2016,FreePlax,Two episodes in and Embedded has been nothing short of great. Most of my time on the interwebz is spent reading longform investigative journalism. Finally a podcast that offers a similar experience!,5
Excellent in-depth reporting,04/10/2016,Biff the Raven,"I just listened to the episode on Waco. Kelley McEvers and her team dug into the shootout between rival bike clubs, providing perspectives of people involved.",5
Excellent,04/10/2016,Nevets1948,One of the most interesting podcasts available today.,5
Great!,04/10/2016,Review129371,Outstanding deep dives into interesting stories.,5
Embedded - awesome!,04/10/2016,Serenabean's,Like Serial? You'll love this podcast. I dig the who/what/where/when/ why focus behind news stories.,5
Stunning journalism,04/10/2016,Peter is the best man eva,Breathtakingly good,5
Great podcast,04/10/2016,Aprilduggie,"Ballsy, yet honest reporting. Nice to see another strong female lead doing an exceptional job in podcast land! Go Kelly! ( and good job others reporting with her!!!)",5
Informative and interesting,04/10/2016,Lena____S,"If a new episode came out everyday or every other day, I would not complain one bit! This is a great podcast. Really phenomenal work!",5
Amazing,04/10/2016,CRH-GA,"Amazing. The depth, the flow. So honest and real. I love this!",5
Great show,04/08/2016,Tatspep,Love it already,5
Gripping,04/08/2016,Evan7635,Love it!,5
In Depth & Gripping,04/08/2016,Am1994!!!1,This podcast goes in depth to really bring news stories to life. It takes a headline and puts people behind it. Really excellent work,5
"Engaging, well made, and important idea.",04/08/2016,bassitoutloud7,"I love the idea of showing what happens behind stories, after the news has calmed down. So important, AND so good. Love the structure, transitions, and reporting. Wonderful podcast.",5
New favorite,04/08/2016,ryanxmc,This one got added to my regular rotation after the first episode. Like a super gritty This American Life.,5
Hooked,04/08/2016,Brynco,What a great show! I haven't enjoyed a show as much as this one for awhile. Fantastic concept and execution.,5
Top Notch Journalim,04/08/2016,Gus de Magalhaes,"Great stories, very well written. Love it.",5
Love this,04/08/2016,CathChick,"Great!
Compelling!",5
"NPR's very own ""Serial""",04/08/2016,sillymonkey22,Serial's revolutionary reporting meets VICE's grit and tenacity. EMBD is revolutionary in its own right.,5
My favorite new podcast!,04/08/2016,daykelse,"These episodes are entertaining, informative and easy to listen to. I hope they can start doing two podcasts a week!",5
Great show,04/08/2016,Wookielove212,We look forward to more!,5
Grabs your attention and keeps you listening,04/08/2016,Unccdancer9,I listen to podcasts during my commute and am always on the look out for those that will make the time go quickly. After the first episode of this one I was already looking forward to the next episode. Just checked randomly this evening and see that it's posted. At least this will be something to look forward to listening to on Monday. Keep up the great work!,5
Amazing,04/08/2016,Topps fan,Amazing podcast!!! I was sold right away both stories are very interesting I wish their was more episodes out already.,5
5 stars,04/09/2016,ShelbyECook,"Kelly is concise with her words. She does not drone on with long intros, and the stories are interesting.",5
Good Listen,04/09/2016,Sjdjdjsjsjeoekdj,Interesting stories thus far.,5
This is genuine journalism,04/09/2016,KBGunny,"As in life, in radio journalism (or any honest journalism) there are not always easy answers and happy endings. This podcast illustrates that in spades. I have enjoyed both episodes so far even though there are no clear conclusions to the stories. However, I find the output of the work of this team useful and enlightening.",4
Excellent! Good length too,04/09/2016,Monica84,Informative and interesting,5
Engaging,04/09/2016,Lexerciser,Solid reporting,5
Gripping,04/09/2016,Joe Diddy 99,"Very thoughtful and well done, first two episodes have been very insightful. Well done!",5
Solid,04/09/2016,Cam51794,Informative podcast,4
Just really great,04/06/2016,wildmm,Well done & fascinating!,5
Another podcast addiction!,04/07/2016,Mefromnc,Like I need another way to blow my time! Thanks though. It's too good to miss!,5
Really great,04/07/2016,MrsKDiddy,I am really excited about this new podcast! The first episode was compelling and heartbreaking. The host does a great job with deconstructing her emotions about what's happening and admits to judgment she has but does it in a way where she understands what's happening and guides the audience to come to the same conclusion. Well done. I am excited for what's to come!,5
Sounds like this will be my new favorite podcast!,04/07/2016,abe614,Upon listening to every episode of the Criminal podcast I found myself bored with all the other pods I've subscribed to. Now that I just finished listening to the first episode of Embedded I am very excited because it sounds like it is going to be great! Has a similar feel as far as reporting style that Criminal uses.,5
NPR's best stories explored deeper,04/08/2016,Jpatticake,"You know that gripping NPR news story that had you hooked that then somehow disappeared from existence? Well podcast host Kelly McEvers gets gritty and seeks out the real thing, even if it means driving to the boonies to chill at an opiate house in rural Indiana or talking her way into a party to interview members of the biker groups involved in the Waco shooting.",5
Riveting,04/08/2016,JenStar100,"Kudos to Kelly McEvers for her riveting new podcast ""Embedded"". McEvers takes listeners to places where stories are happening, giving them gut-level insight into the sights, sounds, and people behind the news. Her narrative style makes you feel you're right there with her in places you've heard about but probably would hesitate to venture on your own. Outstanding!",5
Compelling,04/08/2016,Sarah Podcast Addict,Really loving this one! I've been listening to a lot of NPR podcasts and this one definitely does not disappoint. Kelly takes difficult (and potentially dangerous) stories and goes deep - all while taking us along for the ride. Absolutely a new favorite!,5
Brilliant,04/08/2016,Emg3232,Seriously hooked on this podcast! Skillful and genuine journalism.,5
"Writer, editor, human being",04/08/2016,Meg from Frederick,Truly outstanding reporting. Riveting.,5
Can’t believe this is NPR,04/08/2016,21507,"This is pretty much “if it bleeds, it leads” cheap journalism. I love NPR and this is so far beneath them I can’t even imagine who gave this the go-ahead. There is a good way to do really thought provoking, introspective pieces that center around a reporter being part of the story. And there’s a cheap, desperate way to do it. Unfortunately this is the latter. The reporter sounded excited to be watching people shoot up drugs, she provided step by step how-to instructions on how to cook pain killers including ways to remove the outer pill covering and filter out the additives, and she was completely ham handed in all her interactions with the people she was interviewing (people who were generally impaired by drugs, which I guess makes it easy to get their consent and makes for better radio) and barely touched on any of the background of the epidemic, the fact that these people were the epicenter of the recent HIV epidemic or anything other than “what does it feel like to be high?” and “so I hear you lost your children, what’s up with that?” I was so repulsed by the reporter by the end. Completely the wrong person for the job and the podcast was just filled with so many cheap ‘shock’ set up shots. It was more like watching Geraldo Rivera trying to spark a fight on stage while sticking microphones in people’s faces. So outside NPR’s usual quality of design, writing, reporting or execution of ideas.",1
You'll love this if you like Serial Podcast!,04/08/2016,abel@brown,Amazing!,5
Reminds me of Serial,04/08/2016,Emilyarw,Love it. Intriguing and reminds me of a short story version of Serial. Excited to hear more episodes.,5
Reminds me of Serial,04/08/2016,Emilyarw,Love it. Intriguing and reminds me of a short story version of Serial. Excited to hear more episodes.,5
Yes! Instant love for this podcast.,04/08/2016,Tamarah like Camera,"I first heard an advertisement for this podcast on another NPR cast that I love, and now this one is my new favorite.",5
Very thought Provoking!,04/08/2016,Cherrypwnd,I look forward to each new episode of Embedded. Love the perspectives in the interviews thus far.,5
Embedded within,04/08/2016,Kim Hurtt,"Exceptionally conceptualized, embedded is exactly the kind of journalism I crave. I'll be telling all my pod cast peeps to subscribe and share. Can we just send you everywhere we want to peek into? Yes, please.",5
Love it,04/08/2016,covvez,Great idea - a podcast reporter embedded in sub-groups most everyday people don't know much about,5
"Amazing... Seriously, Amazing",04/08/2016,B-McM,"I listen to 6 different podcast. All of them are great! But I have to say that even though this one is new it is definitely my favorite. I save it for last like I would anything I enjoy (dessert, for instance).",5
Awful,04/08/2016,Emcat525,"When I first heard this show being promoted on the NPR Politics podcast, I thought it was an April Fools' Day joke. in the promotion, the reporter sounds like a parody of Sarah Koenig and the show like a parody of NPR's occasional smug self-righteousness. Once I realized it was real, I figured I'd give it a try since I enjoy most NPR shows. I could barely make it through the first episode. The podcast name makes it sound like the point of the show is for the reporter to get deep into a story, making meaningful connections with the subjects and gaining new insight. Instead the first episode sounded like every other superficial story I've read/hear on opiate addiction. I'm not surprised that interviewees gave ""one word responses""; they seemed like they just didn't want to answer the dumb questions of a reporter who seems to have zero experience with the realities of drug addiction and no real concern for the people in the story. I might try another episode later, but I'm not sure why, since NPR is pushing this show so hard, they decided to lead with such a bland, pointless first episode. Shallow reporting narrated by Captain Obvious.",1
A Good Extension,04/08/2016,Arabesques,"Nice extension to the shows and interviews already provided by NPR, nice to dive in to the lives of others and hear candid, uncut conversations!",5
TIME FOR CHANGE,04/04/2016,RxKittycatloverRx,"It's time to start changing public opinion in regards to addiction. The media does a great job of showing us the worst of my kind. They show the worst case senecio of what drug addiction looks like. %1 of the substance enthusiast population is portrayed as will lacking, poor and uneducated. with any group of people there will always be those that take it to the extreme. For example Isis. That is probably less than %1 of people of the Muslim faith. We must resist the temptation to apply what we see on the news and apply it to all Muslims. Public perception has little remorse for addicts. They are ostracized from society and viewed as people that just need to summon the will to stop, pick themselves up by there bootstraps and surrender to a higher power. This story helps change that perception by showing non-users the complexities of physical opioid dependence. This was written by somebody that has a job, a family, a dream, and a life threatening disease that isn't curable but is treatable. Lets start treating addiction by changing perception towards my kind. We can't eliminate all drugs just like we can't stop people from humping, but we can invest in publicly funded programs that make it safe to do either one of those things. I dose intravenously (slam, shot-up, IV, bang, ride the Crimson cruise) 5-10 times a day, everyday, for 4 years and counting. That's a lot of needles! let's make it easy to get clean ones and properly dispose of used ones so that I can continue to have proudly never shared a needle. If it gets any harder and republicans (not exclusively) fight needle exchange services the way they fight planed parenthood centers I will join the community of my peers that have crossed that threshold. knowing I had exhausted every possibly resource within my means before resorting to doing the unthinkable. Addicts are people too, some of the %99 that aren't newsworthy may even be good, honest, kind, educated, empathetic, decent hardworking Americans that are treating themselves the only way they know how. Addiction itself is like a prison, what's the point of actually putting us in prison? Why waste taxpayer dollars on that. Let us use that money to make it safe and less judgmental to treat our affliction. It's scary and nerve wracking and full of judgmental eyes going in and out of a needle exchange. You wonder why people in ep.1 share in the first place. Why do employers drug test? That's like cancer checking an employee. It's a disease, we can't help it, please don't discriminate. I bet people with cancer would be in the news all the time for theft if we didn't let them have jobs either......",5
Well done!,04/04/2016,islandgrrl1,"I love long form journalism. Kudos to NPR for starting this. If subsequent episodes are as good as the first, you've got a winner on your hands!",5
Really great.,04/04/2016,EllenFr,"Loved the first episode and concept behind Embedded. More in depth reporting than an article in the traditional media, thanks for your work!",5
Absolutely amazing!,04/04/2016,new2cas5,Can't wait for the rest of this season! Keep it cutting edge!,5
